date,username,tweet,language,hashtags,cashtags,nlikes,nreplies,nretweets
2022-04-24 05:39:37,Theta_NFT_BOT,🟢 Michelle Whitedove TBILL Sticker has been bought for 39 TFUEL ( 7$ ) #Opentheta  #ThetaLands #Theta #OpenTheta #crypto #THETA #TFUEL $TFUEL $THETA #NFTs #NFT #NFTcollector #NFTcommunity #TDROP $TDROP #Metaverse #ThetaVerse  https://t.co/mYPhNeB8Sn,en,"['opentheta', 'thetalands', 'theta', 'opentheta', 'crypto', 'theta', 'tfuel', 'nfts', 'nft', 'nftcollector', 'nftcommunity', 'tdrop', 'metaverse', 'thetaverse']","['tfuel', 'theta', 'tdrop']",4,0,0
2022-04-24 05:39:30,ShillderNFT,Show the world your provocative😮 projects!  #NFTs #NFT #shill,en,"['nfts', 'nft', 'shill']",[],2,2,1
2022-04-24 05:39:28,nftp0sts,"[Vasari Genesis NFT] Sale Guidance | by Vasari DAO | Apr, 2022 | Medium #NFT #NFTs  https://t.co/Iw4z6zo0QY",in,"['nft', 'nfts']",[],3,0,0
2022-04-24 05:39:15,dimbrainlight,In The Annotated Plane - #P4 on Opensea __ @OpenSea #OpenSeaNFT #NFT #NFTs #NFTCommunity #NFTCollection #nftcollector #visualart #art __  https://t.co/LN1w8YtnK0,en,"['p4', 'openseanft', 'nft', 'nfts', 'nftcommunity', 'nftcollection', 'nftcollector', 'visualart', 'art']",[],5,0,0
2022-04-24 05:39:03,PipiUniversel, https://t.co/0PRVN2AmJp a través de @cryptocom  Title: Kramer Collection: #Seinfeld 1/1 edition minted  10$ US Dollars! 🧐🛒🎉  All payments accepted. Debit/Credit Card or any wallet that supports #ERC20   #Nft #Nfts #NFTCommunity #ArtisticNft #NftArt #CryptoArt #SeinfeldNft  https://t.co/oiVJHhQ6Io,en,"['seinfeld', 'erc20', 'nft', 'nfts', 'nftcommunity', 'artisticnft', 'nftart', 'cryptoart', 'seinfeldnft']",[],6,0,0
2022-04-24 05:38:53,CaglaArtwork,"""Erotical Toughts"" 💋 on @foundation still in primary sale!   https://t.co/g9W6NIjSgZ  #nft #nftart #nftcollector #nftartist #nftcommunity #nfts #nftartists #nftartgallery #nftarts #nftcollectibles #nftcollection #NFTartwork  https://t.co/ndmpBXbwAm",en,"['nft', 'nftart', 'nftcollector', 'nftartist', 'nftcommunity', 'nfts', 'nftartists', 'nftartgallery', 'nftarts', 'nftcollectibles', 'nftcollection', 'nftartwork']",[],6,0,0
2022-04-24 05:38:47,nftartist13281,"Don’t dream about success. Get out there and work for it.#NFTshill,#NFT,#NFTProject,#nftmarketplace,#Metaverse,#OpenSeaNFT,#nftcommunity,#nftcollector, #PolygonNft,#nfts,  https://t.co/IPk7tI1ROS",en,"['nftshill', 'nft', 'nftproject', 'nftmarketplace', 'metaverse', 'openseanft', 'nftcommunity', 'nftcollector', 'polygonnft', 'nfts']",[],8,0,0
2022-04-24 05:38:40,yaginalp,"👉I just joined the whitelist for #BlueZillApeClub!  🔥Go and enter for a chance to join the exclusive, #NFT group for #BlueZIlla loaded with top-shelf membership perks!  TG:  https://t.co/LjNhalXI12  #NFTs #NFTCollector #nftcommunity  https://t.co/izcthpDnM4",en,"['bluezillapeclub', 'nft', 'bluezilla', 'nfts', 'nftcollector', 'nftcommunity']",[],3,0,0
2022-04-24 05:38:39,LuchoPiedrahit,#openseaNFT #nftartist #nfts #nft #NFTCommunity #nftcollector #NFTprofilepic #NFTpfp @opensea   NFT handmade 1/1 Available on OpenSea 👉🏾  https://t.co/zNYCwnP1io  👇🏽👀👀👇🏽👀👇🏽👀👇🏽👀👇🏽👀👀👀,en,"['openseanft', 'nftartist', 'nfts', 'nft', 'nftcommunity', 'nftcollector', 'nftprofilepic', 'nftpfp']",[],5,0,1
2022-04-24 05:38:31,BISBAALETE,This fox is ready to play his baseball match and wears his safety face shield because in the past they hit his left eye and made him a hole⚾️ (FOX #1360) @FoxtopiaNFT #FOTD #NFT #NFTs #NFTGame #nftart #NFTCollection #NFTCommunity #Solana #SolanaNFTs #P2E #P2EGame #NFTProject  https://t.co/p4iEjMEy1g,en,"['fotd', 'nft', 'nfts', 'nftgame', 'nftart', 'nftcollection', 'nftcommunity', 'solana', 'solananfts', 'p2e', 'p2egame', 'nftproject']",[],8,0,2
2022-04-24 05:38:25,mrfinancegeek,"Wtf is Communi3 and why is the floor price 1,200 SOL.  Communi3 is the most popular collection right now on Magic Eden in the last 24 HRS.  @communi3_io  #communi3 #NFTCommunity #SolanaNFTs #Solana #ETH #NFTProject #NFTs #NFT  https://t.co/h9jRGM1cST",en,"['communi3', 'nftcommunity', 'solananfts', 'solana', 'eth', 'nftproject', 'nfts', 'nft']",[],4,0,0
2022-04-24 05:38:21,duetcool,@Hadi7i @communi3_io @aganno2 @xiaoxia42292381 @hha_yea @libra2799 @jerryhe666  #NFT #NFTs #WLgiveaway #SolanaNFTs #Solana,und,"['nft', 'nfts', 'wlgiveaway', 'solananfts', 'solana']",[],2,0,0
2022-04-24 05:38:18,Theta_NFT_BOT,🟢 Michelle Whitedove TBILL Sticker has been bought for 39 TFUEL ( 7$ ) #Opentheta  #ThetaLands #Theta #OpenTheta #crypto #THETA #TFUEL $TFUEL $THETA #NFTs #NFT #NFTcollector #NFTcommunity #TDROP $TDROP #Metaverse #ThetaVerse  https://t.co/8s39l9uLXD,en,"['opentheta', 'thetalands', 'theta', 'opentheta', 'crypto', 'theta', 'tfuel', 'nfts', 'nft', 'nftcollector', 'nftcommunity', 'tdrop', 'metaverse', 'thetaverse']","['tfuel', 'theta', 'tdrop']",3,1,0
2022-04-24 05:38:12,OkeanidNfte,Check out this item on OpenSea  https://t.co/hlCbjzwvrD via @opensea  #NFTs #NFT #NFTCommunity #NFTDrop #NFTartist  #NFTArts,en,"['nfts', 'nft', 'nftcommunity', 'nftdrop', 'nftartist', 'nftarts']",[],4,0,0
2022-04-24 05:38:09,camelJockeyClub,"#WhitelistGiveaway closes in 2 days, Mint start on 29. First #NFT project of it kind, where art meets business. Only 777 #NFTs available. Don't Miss it. @sadapeleo @TravisTheApe @AdamF9617  @offshoot3D @offshoot3D @AdamF9617 #BAYC 9617 #BAKC 9617 #MAYC 6585  @hypnotizedApe  https://t.co/zGVOJdX7Jf",en,"['whitelistgiveaway', 'nft', 'nfts', 'bayc', 'bakc', 'mayc']",[],2,0,0
2022-04-24 05:38:08,ClassyAlpacaC,One more! You are early!  Love is in the air!  #NFT #NFTs #NFTCommunity #SolanaNFTs #NFTartist  https://t.co/l0ckwFdxU9,en,"['nft', 'nfts', 'nftcommunity', 'solananfts', 'nftartist']",[],6,0,2
2022-04-24 05:38:07,monkeyslappingw,"Edit Rhy'S GOKU AND CAT  A collection of 10,000utility-enabled PFPs that feature a richly diverse and unique pool of rarity-powered traits. What's more, each Rhys   https://t.co/END2lEMgSb  https://t.co/aeGDTHYvbN  #NFT #NFTCommunity #nftartwork #NFTs  #nftcollector #nftcollection  https://t.co/May7o4qx7e",en,"['nft', 'nftcommunity', 'nftartwork', 'nfts', 'nftcollector', 'nftcollection']",[],3,0,0
2022-04-24 05:37:55,Layer0_NFTHyper,Extraordinary Work and like Spring Colours @ByPixcasso   #NFT #sol #freemint #NFTCommumity #nftcollector #nftartist #nftart #NFTProject #NFTGiveaway #NFTGiveaways #OmnichainNFT #NFTs #NFTartist  #Layer0 #OmnichainNFT #Omnichain #layerzero  https://t.co/I7RoEWhAhm,en,"['nft', 'sol', 'freemint', 'nftcommumity', 'nftcollector', 'nftartist', 'nftart', 'nftproject', 'nftgiveaway', 'nftgiveaways', 'omnichainnft', 'nfts', 'nftartist', 'layer0', 'omnichainnft', 'omnichain', 'layerzero']",[],6,1,0
2022-04-24 05:37:54,RandomDeployer,Bored Punk #6947   https://t.co/UTWylfN2em  #OpenSeaNFT #OpenSeaCollection #NFTCommunity #NFT #NFTs #OpenSeaPolygon #PolygonNFTs  https://t.co/KXFy5OKd7h,en,"['openseanft', 'openseacollection', 'nftcommunity', 'nft', 'nfts', 'openseapolygon', 'polygonnfts']",[],4,0,0
2022-04-24 05:37:54,NYGirl5757,1920s Art Collection #artgallery #NFT #NFTs 1/1 #abstractpainting   https://t.co/xgpWOuFWzB  https://t.co/cbmpM4C7MM,en,"['artgallery', 'nft', 'nfts', 'abstractpainting']",[],3,0,0
2022-04-24 05:37:43,Just__NFTs,drop your 🔥 #NFT #nfts #nftart,en,"['nft', 'nfts', 'nftart']",[],7,3,0
2022-04-24 05:37:37,NFTKEY,🟢 SOUTHERN EMPIRE BITSHADOWZ 7 RETRO bought for 525 FTM  Discover more in the collection here:  https://t.co/1JngFDl81S  #NFTs #NFT #FTM $FTM @SEArtCollective  https://t.co/F4QuqkvpHg,en,"['nfts', 'nft', 'ftm']",['ftm'],9,0,0
2022-04-24 05:37:34,AloisLien,"@StargazeZone I hope, because this rare Wad is concerned 🚀🌕  Mint here:  https://t.co/N80LeAjlsj  #WadSquad #NFT #NFTs $STARS #Stargaze  https://t.co/SRAIuIMkfE",en,"['wadsquad', 'nft', 'nfts', 'stargaze']",['stars'],3,0,0
2022-04-24 05:37:28,Christina_bit1,GIVEAWAY is coming！  I’m giving away 5 WL for @AMAZING_PNDV   How to enter: - Follow both the @AMAZING_PNDV and @Christina_bit1  - LIKE &amp; RETWEET - Tag up to 3 friends  I will be picking 5 winner in 48 hours. #nft #nfts #nftwl  https://t.co/Unky7HT4Tw,en,"['nft', 'nfts', 'nftwl']",[],4,1,1
2022-04-24 05:37:23,CryptoMiles_,"BendDAO Exceeds 16,000ETH🤔🤩#cryptomiles #cryptocurrency #Crypto #NFT #NFTs #NFTCollection #blockchain #NFTCommunity #CryptocurrencyNews #DAO  https://t.co/dRJty3QDyL",da,"['cryptomiles', 'cryptocurrency', 'crypto', 'nft', 'nfts', 'nftcollection', 'blockchain', 'nftcommunity', 'cryptocurrencynews', 'dao']",[],3,1,0
2022-04-24 05:37:17,MrMicellaneous,Well shit that was fast 😂 keep a look out over the next week. Giveaway coming soon❤️   #NFT #NFTs #NFTcommunity #NFTleasing #MetaCruise #MetaCruising #Metaverse #AVAC #GoApeShip #PeakyApesGang  @AtlanticApes @ApeStarLine @AVACPaul @SigersonBell @BoyMum89 @DefiPyro @SYAC_Dellybiz,en,"['nft', 'nfts', 'nftcommunity', 'nftleasing', 'metacruise', 'metacruising', 'metaverse', 'avac', 'goapeship', 'peakyapesgang']",[],7,1,0
2022-04-24 05:37:17,kaixing999,@Hadi7i @communi3_io @ninglee16 @Christo36131841 @cupea10 @liuxiaoxi356 @shariqk67140604 #NFT #NFTs #WLgiveaway #SolanaNFTs #Solana,und,"['nft', 'nfts', 'wlgiveaway', 'solananfts', 'solana']",[],4,1,0
2022-04-24 05:37:17,studio_kokori,"A unit by Kokori *K*,a comic artist, and Tora *T*,an assistant. NFT art production of angels and myths🎨  KOKORI-Angels Price : 0.02ETH on Eth  https://t.co/dogFTd5AAv  Angelic-Girls Price : 0.005ETH on Eth  https://t.co/mBH8N7rm8C  #NFT #NFTs #nftart  #NFTcollection #OpenSea  https://t.co/8YTqjSntmL",en,"['nft', 'nfts', 'nftart', 'nftcollection', 'opensea']",[],5,1,0
2022-04-24 05:37:14,boredbuddhaclub,"Introducing, the Trickster Deity - a legendary 1/1. Follow our path of enlightenment &amp; maybe this deity will be yours..  Btw, who wants OG?   ⚜️ Follow @BoredBuddhaClub ⚜️ Like + RT ⚜️ Tag 2 friends  ⚜️ Join DISCORD:  https://t.co/yHeTJm0ULX  #nft #nftart #nfts #nftcommunity  https://t.co/IDwsk5isoc",en,"['nft', 'nftart', 'nfts', 'nftcommunity']",[],9,2,3
2022-04-24 05:37:12,Ai_Pollutions,"Check out limited Nft series ""Ai Pollutions""  🔥First 8 to buy get a free nft🔥   https://t.co/gSVCfaZDKJ Follow, retweet and go to the opensea link above and give a ❤️ to the ""Ai pollutions"" nfts #NFT #NFTCommunity #NFTGiveaway #NFTs #nftart #nftcollectors #NFTdrop  https://t.co/yLjH3s4RX5",en,"['nft', 'nftcommunity', 'nftgiveaway', 'nfts', 'nftart', 'nftcollectors', 'nftdrop']",[],10,0,1
2022-04-24 05:37:09,Ark_of_Noah7,@Shino_hacchi さん、ありがとうございます🌸  いつも素敵な作品に癒やされてます☺️  #opensea #openseaNFT #NFTart #NFTCommunity #NFTCollector #NFTs #NFTartist #NFTdrop #NFTLAUNCH #NFT #NFTJapan  https://t.co/VqIP04PBvC,ja,"['opensea', 'openseanft', 'nftart', 'nftcommunity', 'nftcollector', 'nfts', 'nftartist', 'nftdrop', 'nftlaunch', 'nft', 'nftjapan']",[],8,1,2
2022-04-24 05:37:07,SwagableArt,Check out this item on OpenSea  https://t.co/QxDbKTS1tZ #NFT #NFTs #nftart #NFTartists #NFTartworks #NFTCommunity #nftcollectors  #NFTCollection #ETH #Ethereum #PolygonNFT #OpenSeaNFT via @opensea,en,"['nft', 'nfts', 'nftart', 'nftartists', 'nftartworks', 'nftcommunity', 'nftcollectors', 'nftcollection', 'eth', 'ethereum', 'polygonnft', 'openseanft']",[],6,0,0
2022-04-24 05:37:06,newNFT_JPN,"新作List情報が📆登録されました🔔  April 24, 2022 at 09:00PM(JST)  magome【マゴメ】/TP magome/固定/0.022/OpenSea  https://t.co/k5ODMXcMvI  #NFT新作 #NFT新作List一覧 #NFT #NFTs #NFTJPN #JPNNFT  #NFT紹介枠",ja,"['nft新作', 'nft新作list一覧', 'nft', 'nfts', 'nftjpn', 'jpnnft', 'nft紹介枠']",[],4,0,0
2022-04-24 05:36:57,OkeanidNfte,Check out this item on OpenSea  https://t.co/BcJrp3VZYL via @opensea  #NFTs #NFT #NFTCommunity #NFTDrop #NFTartist  #NFTArts,en,"['nfts', 'nft', 'nftcommunity', 'nftdrop', 'nftartist', 'nftarts']",[],7,0,0
2022-04-24 05:36:54,iamalgoblin,🎲Lady Algoblin Shuffle🎲  Hello #algofam I am so glad to announce that Lady Algoblin shuffle started on   🔥 https://t.co/1lB7gxYtv8  ⏱️20h 🪙35A  ❤️Please RT this post to help! Love you❤️ #WAGMI #algo #algorand #algoblin #lady #nft #NFTCommunity #NFTs 🔥  https://t.co/7BXuR7pd3r,en,"['algofam', 'wagmi', 'algo', 'algorand', 'algoblin', 'lady', 'nft', 'nftcommunity', 'nfts']",[],8,0,3
2022-04-24 05:36:53,chahine_eth,"Learn 2 earn, play 2 earn, excerise 2 earn….the world is changing and everyone reading this is a pioneer and we’re gonna make it #nft #nfts #NFTCommunity  https://t.co/AS882ToUc7",en,"['nft', 'nfts', 'nftcommunity']",[],5,0,1
2022-04-24 05:36:45,RWezenaar,"⚡ Rare Artwork ⚡  ⚡⚡ ""Consolation"" ⚡⚡   Who will give this gem a new home? 👀 ➡ 50% of sales will go back into the #NFTCommunity  👇 click 👇  https://t.co/mkyCj9s4mi #artwork #NFT #NFTart #LGBTQ #nftcollector #cryptoartist #NFTs #wezenaar #rickwezenaar  https://t.co/LIuiqYDldC",en,"['nftcommunity', 'artwork', 'nft', 'nftart', 'lgbtq', 'nftcollector', 'cryptoartist', 'nfts', 'wezenaar', 'rickwezenaar']",[],3,0,0
2022-04-24 05:36:42,studio_kokori,漫画家のココリ(K)とアシスタントのトラ(T)のユニットで、世界の神話や天使をテーマにしたNFTアート制作しています🎨  KOKORI-Angels  https://t.co/dogFTd5AAv  Angelic-Girls  https://t.co/mBH8N7rm8C  #NFT #NFTs #nftart  #NFTcollection #OpenSea  https://t.co/8okqfd8wgb,ja,"['nft', 'nfts', 'nftart', 'nftcollection', 'opensea']",[],5,0,1
2022-04-24 05:36:34,himmelsdamon,To have it all and lose it all in an hour What I've dreamed of for so long #NFT #NFTs #NFTCommunity,en,"['nft', 'nfts', 'nftcommunity']",[],4,0,0
2022-04-24 05:36:12,winsomeartnft,Hello my friends! My new collection is now on opensea.  Only 100 pieces  Price 0.1 eth 🔥  Please check 🙏 https://t.co/7Co1YOuzCv  #NFTs #NFT #NFTCollection #NFTCommunity #nftcollector #opensea @opensea #punk  https://t.co/4FgA8KjPf3,en,"['nfts', 'nft', 'nftcollection', 'nftcommunity', 'nftcollector', 'opensea', 'punk']",[],24,3,7
2022-04-24 05:36:10,yasushetamarki,日本をはじめ少子高齢化が急速に進んだ国では特に 単身世帯の生活サポートをする何か仕組みがあったほうがいいかも  宗教や大家族制度、近隣の互助会などは機能しないだろうから メタバースを活用できないだろうか？  #Metaverse #NFTs #NFT,ja,"['metaverse', 'nfts', 'nft']",[],5,2,0
2022-04-24 05:36:05,LadyFingerNFT,"Giveaway Alert 🚨   To celebrate our 100 Followers in 1 day, we will give away one of our NFTs to a lucky follower.  Follow Us, Retweet and Tag 3 people 🎁   Be a part of the TLF Army  #NFT #NFTs #NFTGiveaway #NFTCommunity #Opensea #Airdrop #ETH  https://t.co/oOhSMAAYK8",en,"['nft', 'nfts', 'nftgiveaway', 'nftcommunity', 'opensea', 'airdrop', 'eth']",[],14,4,4
2022-04-24 05:35:57,Theta_NFT_BOT,🟢 Michelle Whitedove TBILL Sticker has been bought for 49 TFUEL ( 8$ ) #Opentheta  #ThetaLands #Theta #OpenTheta #crypto #THETA #TFUEL $TFUEL $THETA #NFTs #NFT #NFTcollector #NFTcommunity #TDROP $TDROP #Metaverse #ThetaVerse  https://t.co/kz2zsWU9kI,en,"['opentheta', 'thetalands', 'theta', 'opentheta', 'crypto', 'theta', 'tfuel', 'nfts', 'nft', 'nftcollector', 'nftcommunity', 'tdrop', 'metaverse', 'thetaverse']","['tfuel', 'theta', 'tdrop']",6,3,0
2022-04-24 05:35:53,FlareMcs,Some people talk the talk. Some walk the walk.  Thanks H.A.R.V 👊🔥  Last chance to be an OG. Probably nothing.  https://t.co/6Vi2XCwhoi  #NFT #NFTs #NFTCommunity #NFTAirdrop  https://t.co/ZEko6eNAV2,en,"['nft', 'nfts', 'nftcommunity', 'nftairdrop']",[],11,3,0
2022-04-24 05:35:46,Meta_Muffins,Seems to be something electric in the air...🤔⚡️ #NFT #NFTCollection #NFTCommunity #NFTs #MuffinMob  https://t.co/mEOAOPQt8S,en,"['nft', 'nftcollection', 'nftcommunity', 'nfts', 'muffinmob']",[],10,2,0
2022-04-24 05:35:45,ChalabiFadi,Check out my nft art on OpenSea @cryptoman71 @Mutaz84 @theuglypeach1 #NFT  #nftart #NFTs  https://t.co/9hAteNXw4s via @opensea,en,"['nft', 'nftart', 'nfts']",[],9,2,0
2022-04-24 05:35:40,TheNFTUnicorn,MetAliens VR Club Drop    https://t.co/JxUkIFBsYi  #NFTNews #TheNFTUnicorn #NFTs #NFT #NFTdrop #NFTCommunity,fr,"['nftnews', 'thenftunicorn', 'nfts', 'nft', 'nftdrop', 'nftcommunity']",[],6,2,1
2022-04-24 05:35:30,HeManIsBack,@Luke_0x1 🔥  Talented .......  #nft #nfts #nftart #nftartist #nftproject #nftdrop #nftcommunity #nftcollector #nftcollection,en,"['nft', 'nfts', 'nftart', 'nftartist', 'nftproject', 'nftdrop', 'nftcommunity', 'nftcollector', 'nftcollection']",[],7,1,0
2022-04-24 05:35:19,srkdrawing,"Nft's most colorful sneakers ❤💚💙  100""UG sneakers collection"" was produced as 1/1 sneakers of our Universe Guardians characters  🎯0.1 $ETH 👇  https://t.co/HKzU6PMLzE 👆  #NFT #NFTs #NFTcollection #NFTGiveaway #nftcollector @opensea #NFTCommunity #NFTProject #NewNFTProfilePic  https://t.co/OjrXFjyrGw",en,"['nft', 'nfts', 'nftcollection', 'nftgiveaway', 'nftcollector', 'nftcommunity', 'nftproject', 'newnftprofilepic']",['eth'],12,0,0
2022-04-24 05:35:18,ventus4sel,#NFTCommunity  #NFT #nftart #NFTs    https://t.co/6mGk64gr6M,und,"['nftcommunity', 'nft', 'nftart', 'nfts']",[],7,0,0
2022-04-24 05:35:17,fooh_hiro,"👉I just joined the whitelist for #BlueZillApeClub!  🔥Go and enter for a chance to join the exclusive, #NFT group for #BlueZIlla loaded with top-shelf membership perks!  TG:  https://t.co/clHHMUW656  #NFTs #NFTCollector #nftcommunity  https://t.co/9OquebHSIA",en,"['bluezillapeclub', 'nft', 'bluezilla', 'nfts', 'nftcollector', 'nftcommunity']",[],5,0,0
2022-04-24 05:35:16,Stevo_West,"""Two"" 1/1 NFT Geometrics Waves  🔆 New Collection! 🔆  #abstract #abstractart #abstractnft  #geometric #NFT #digitalart #nftart #openseanft #nftcommunity #NFTs  #crypto #nftcollector #nftartist #art    https://t.co/8FEaxprtT3  https://t.co/Udgf9DIy4N",en,"['abstract', 'abstractart', 'abstractnft', 'geometric', 'nft', 'digitalart', 'nftart', 'openseanft', 'nftcommunity', 'nfts', 'crypto', 'nftcollector', 'nftartist', 'art']",[],14,1,2
2022-04-24 05:35:12,Alisngl_,"👉I just joined the whitelist for #BlueZillApeClub!  🔥Go and enter for a chance to join the exclusive, #NFT group for #BlueZIlla loaded with top-shelf membership perks!  TG:  https://t.co/ShvU90vNFD  #NFTs #NFTCollector #nftcommunity  https://t.co/UFrqFnKqTi",en,"['bluezillapeclub', 'nft', 'bluezilla', 'nfts', 'nftcollector', 'nftcommunity']",[],6,0,0
2022-04-24 05:35:12,artibra_nft,#opensea #NFTCommmunity #nftcollector #NFTGiveaways #NFTs #NFT #NFTdrop #NFTCollection,und,"['opensea', 'nftcommmunity', 'nftcollector', 'nftgiveaways', 'nfts', 'nft', 'nftdrop', 'nftcollection']",[],7,0,1
2022-04-24 05:34:39,OkeanidNfte,Check out this item on OpenSea  https://t.co/liRkl8WFG1 via @opensea  #NFTs #NFT #NFTCommunity #NFTDrop #NFTartist  #NFTArts,en,"['nfts', 'nft', 'nftcommunity', 'nftdrop', 'nftartist', 'nftarts']",[],6,1,0
2022-04-24 05:34:28,Cocoskidsart,#NFTCommunity #NFT #NFTs #NFTartist  https://t.co/0CE9AQRT16,und,"['nftcommunity', 'nft', 'nfts', 'nftartist']",[],7,1,0
2022-04-24 05:34:24,artibra_nft,"""One moment of anger destroys everything."" @opensea also listed. #opensea #openseanfts #NFTCommmunity #nftcollector #NFTGiveaways #nftart #NFTs #NFT #NFTdrop #NFTCollection #NFTProject #NFTartists  Check out this item on OpenSea  https://t.co/6jf3o37pIr @opensea aracılığıyla  https://t.co/NxUqq32yD3",en,"['opensea', 'openseanfts', 'nftcommmunity', 'nftcollector', 'nftgiveaways', 'nftart', 'nfts', 'nft', 'nftdrop', 'nftcollection', 'nftproject', 'nftartists']",[],8,1,0
2022-04-24 05:34:22,Metakind_,"I am very grateful to Aze who is a very kind and true friend.  He was always by my side and supported me, and he is a king who truly deserves success.  I love Aze so much.  My happiest day. @surreal_azee 🤴🙏 #nft #nfts #nftartists #nftcollectors #nftcommunity  https://t.co/yrdbUj9UOu",en,"['nft', 'nfts', 'nftartists', 'nftcollectors', 'nftcommunity']",[],8,2,0
2022-04-24 05:34:20,LelileaLisa, https://t.co/b0YzNREb9L #tezos #NFT #NFTCommmunity #nftcollector #nftbuyers #NFTs #opensea @opensea #NFTdrop #NFTProject #NFTshill  https://t.co/N0ejkwFnZv,und,"['tezos', 'nft', 'nftcommmunity', 'nftcollector', 'nftbuyers', 'nfts', 'opensea', 'nftdrop', 'nftproject', 'nftshill']",[],10,1,1
2022-04-24 05:34:18,tntnftcommunity,Hi jf Joonz 🖐😊 🟥 I am a promoter from Iran This is my first contract with a good artist. I bet with my friend that you will buy this nft 🟪Artist:@sepidehsahebdel   https://t.co/6rLy9mRHU3 #TNTNFT #NFTMint #NFTs #NFTCommuntiy #NFT  https://t.co/Ms7oU8c1R4,en,"['tntnft', 'nftmint', 'nfts', 'nftcommuntiy', 'nft']",[],8,1,0
2022-04-24 05:34:17,eNFThusiast,"If your girl is into astrology and #NFTs, marry her already! And gift her zodiac sign as NFT right away!  ❤️  https://t.co/L780ZltA0v ❤️  Prices are still below the upcoming new floor of 5 USD! Hurry up, and grab yours now!  #NFTThailand #NFTAfrica #NFT #NFTCommunity #MATIC #ETH",en,"['nfts', 'nftthailand', 'nftafrica', 'nft', 'nftcommunity', 'matic', 'eth']",[],7,1,0
2022-04-24 05:34:13,ToniBlackNFT,"New drop from collection ""PixelPik V3"" on @opensea    https://t.co/btsb87g1ma #NFTCommunity #NFTs #NFT #NFTArtist #nftcollector #NFTdrop #NFTLiverpool #NFTFriends #NFTfamily  #Metaverse #opensea #NFTArt #NFTArtist #NFTDrop  #NFTShill #NFTGiveaway  https://t.co/NHM8JsPdAM",en,"['nftcommunity', 'nfts', 'nft', 'nftartist', 'nftcollector', 'nftdrop', 'nftliverpool', 'nftfriends', 'nftfamily', 'metaverse', 'opensea', 'nftart', 'nftartist', 'nftdrop', 'nftshill', 'nftgiveaway']",[],13,1,1
2022-04-24 05:34:12,mrfinancegeek,"Santa Miners' total volume in the last 24 HRS has risen 1,171.86%.  The current floor price is 1.99 SOL with 92 total listed.  @SantaMinersNFT   #NFTCommunity #SolanaNFTs #ETH #SOL #NFT #NFTs #nftart  https://t.co/5TEFR8sIeS",en,"['nftcommunity', 'solananfts', 'eth', 'sol', 'nft', 'nfts', 'nftart']",[],9,2,0
2022-04-24 05:34:08,FunkyRobotNFT,Funky Robot #6354; Specs: Ion: Iron; Posterior Head: Model #003; Anterior Head: Model #059; Optical Sensor: Type #031; Audio Device: Build #030; Antenna: Variant #050; #NFT #NFTCommunity #NFTs #nftart #NFTartist #NFTdrop #cryptoart #nftcollector #NFTartists #NFTcollectibles  https://t.co/HqZifGfbi7,en,"['nft', 'nftcommunity', 'nfts', 'nftart', 'nftartist', 'nftdrop', 'cryptoart', 'nftcollector', 'nftartists', 'nftcollectibles']",[],5,1,0
2022-04-24 05:34:08,DudlerMartin,"👉I just joined the whitelist for #BlueZillApeClub!  🔥Go and enter for a chance to join the exclusive, #NFT group for #BlueZIlla loaded with top-shelf membership perks!  TG:  https://t.co/Diqurv8mGc  #NFTs #NFTCollector #nftcommunity  https://t.co/OT2Ada60xM",en,"['bluezillapeclub', 'nft', 'bluezilla', 'nfts', 'nftcollector', 'nftcommunity']",[],7,1,0
2022-04-24 05:33:48,ibrahim_klc11, https://t.co/Xk82BlGz8W #NFT #NFTs #NFTCommmunity #NFTGiveaway #nftcollector #NFTdrop #NFTcollections #NFTartist #NFTart #NFTphotographers #nftphotographer The most enjoyable job in the world. He is the first son I hired this season in my hobby beekeeping business.  0.12 ETH  https://t.co/0JiupxfaXn,en,"['nft', 'nfts', 'nftcommmunity', 'nftgiveaway', 'nftcollector', 'nftdrop', 'nftcollections', 'nftartist', 'nftart', 'nftphotographers', 'nftphotographer']",[],6,3,0
2022-04-24 05:33:38,The_Meta_Broker,"🚨WARNING🚨@the_ape_society is at it again. Things promised: 1.HD Apes 2.#NFT loans 3.$SOCIETY #Airdrops 4.Timely #Metaverse cabin #Mint 5.#Bluechip status. When these Devs say they are going to deliver, they do. You’ve been warned. #DeFi #Cardano #nfts #1000xgem #ada #DAO #P2E  https://t.co/9XajeTmjCo",en,"['nft', 'airdrops', 'metaverse', 'mint', 'bluechip', 'defi', 'cardano', 'nfts', '1000xgem', 'ada', 'dao', 'p2e']",[],21,4,8
2022-04-24 05:33:37,Ophenton,Do you like artistic flowers paintings? 🤷‍♂️ By Elena Black.  Floor price: 0.02 $ETH  https://t.co/jw1ZNAsD0N  #NFT #NFTs #NFTCommunity #nftart #Flowers #paintingoftheday #nftcollectors,en,"['nft', 'nfts', 'nftcommunity', 'nftart', 'flowers', 'paintingoftheday', 'nftcollectors']",['eth'],5,1,0
